objectid,isbn
51029,3-89260-553-x
51030,1558060022
51031,3-89260-555-6
51031,9-783892-605553
51034,9783939794141
51034,978-3939794141
51036,3937826777
51043,978-3939794035
51045,0-9610770-6-9
51056,3939794929
51056,978-1932564679
51056,978-3890647784
51056,3890647782
51056,978-3939794929
51056,1932564675
51056,9781934857113
51057,0920711219
51060,3-930635-87-9
51060,9-783930-635870
51062,1560763779
51063,9783942012881
51066,3-930635-45-3
51066,9-783930-635450
51070,8484213064
51070,978-3935282048
51070,1565043650
51070,3935282044
51070,978-1565043657
51071,3-937826-31-9
51071,1-983937-826310
51074,1903980461
51074,8495830302
51076,9-783930-635900
51076,3-930635-90-9
51079,3-930635-88-7
51079,9-783930-635887
51081,978-3937826602
51081,3937826602
51082,1903980542
51082,978-1903980545
51084,2914536127
51084,0933635591
51084,8478310576
51088,0931787483
51089,0931787238
51090,3930635712
51092,3-930635-72-0
51092,9-783930-635726
51093,1555600018
51096,978-3-939794-75-2
51097,1-883240-11-5
51098,0931787157
51099,9-783930-635894
51099,3-930635-89-5
51100,0425069699
51101,978-3937826332
51105,3890641148
51109,1555603831
51113,0931787785
51118,09317870844
51122,1-55560-115-4
51129,3939794813
51133,1896776272
51134,0912771496
51135,1896776590
51136,0912771593
51137,189457866X
51138,0912771585
51139,1896776302
51140,1896776299
51142,1896776140
51143,0912771615
51144,0971531439
51145,1896776159
51146,0940244313
51146,978-0-940244-31-3
51146,0-940244-31-3
51146,978-0940244313
51147,0912771623
51149,0943580544
51150,0912771631
51151,1556340990
51152,0912771682
51154,9781887797252
51155,1932115021
51155,978-1932115024
51156,1568820038
51157,0-912771-69-0
51159,1568821492
51161,9780976658047
51163,0912771704
51165,0912771720
51166,1583660259
51167,1583660127
51168,1583660011
51169,1556343302
51172,0912771739
51173,1556341601
51174,0912771771
51175,1555600026
51176,0912771933
51178,0912771798
51179,1556342152
51181,0912771828
51182,1-879187-02-7
51183,0931787076
51186,0931787254
51188,1556343981
51190,0912771305
51191,155634258
51191,1556342586
51192,8478310088
51192,389260102X
51192,0915795310
51192,8478310967
51193,389260102-X
51194,9783929754346
51194,3929754347
51198,3929754355
51198,9783929754353
51200,9783929754339
51200,3929754339
51201,3929754304
51201,9783929754308
51202,9783929754315
51202,3929754312
51206,978-1906103804
51207,3-89260-201-8
51207,0915795019
51208,1558060901
51208,3892602034
51208,0915795000
51210,3892602026
51210,0915795035
51211,1932564357
51211,1-932564-35-7
51211,1555603866
51211,3890649483
51211,978-1932564358
51212,1555603998
51214,1555604358
51218,3930635364
51218,9783930635368
51219,3930635194
51219,9783930635191
51220,978-3930635221
51220,3930635224
51221,392987511x
51221,3925698515
51222,0943580331
51223,9783929875102
51223,3929875102
51223,3925698906
51224,0943580595
51225,0943580366
51226,3925728252
51226,4016706000011
51227,0943580145
51243,0912771895
51244,0912771909
51246,1574571540
51246,0916211681
51247,1891153943
51248,1565040139
51251,978-3939794226
51251,3939794228
51251,978-2917994429
51253,0960617604
51254,978-8386572472
51254,1568820488
51254,8386572477
51255,1891153897
51255,1891153935
51257,1891153579
51258,1891153910
51258,1-891153-91-0
51263,0931787025
51264,1892294044
51266,1558780327
51267,0923763007
51268,1558780092
51269,1892294036
51270,1891153900
51272,155634726X
51273,0931787130
51274,1556346506
51276,0976995107
51277,978-3-939794-36-3
51284,1556344597
51286,1932442480
51287,1932442502
51288,3935282362
51288,1565043235
51289,978-18946930691
51292,978-1556340161
51292,1556340168
51294,978-1556345418
51294,1556345410
51295,978-1556345678
51295,1556345674
51300,1556345801
51302,1891153242
51327,8478310053
51328,1-879187-01-9
51328,978-1879187016
51334,880430636X
51337,883509884X
51343,978-0786916412
51343,0786916419
51343,3933171334
51344,188795342-6
51344,978-1887953429
51344,1887953426
51344,3929875799
51346,0880386088
51347,0943891345
51347,978-0943891347
51347,0943891191
51347,9780943891194
51348,0786904372
51348,978-0786904372
51349,978-1560765691
51349,1560765690
51353,1-892544-11-3
51353,9781892544117
51358,978-8493524821
51358,0-9713095-1-5
51358,0971309515
51358,978-0971309517
51359,0923763287
51360,978-0972153805
51360,0972153802
51361,0943580579
51363,0943580692
51364,0943580293
51366,0943580188
51389,0976995115
51390,1556345763
51392,155634-6794
51395,1556345976
51397,1556346786
51405,978-0997473889
51406,1588466736
51407,1588466701
51408,8495830183
51408,9788495830180
51408,1899749357
51408,8391472728
51408,3-932932-04-8
51413,8886434332
51415,1588466809
51416,1583660151
51418,097010488X
51420,1-902500-01-6
51420,1902500016
51422,1-929312-03-2
51422,9781929312030
51423,0957842708
51428,1588466779
51428,1-58846-677-9
51431,1560768576
51432,1588466817
51433,1588466787
51434,158846671X
51435,1931275467
51435,9781931275460
51436,1558780033
51437,3890647081
51438,3442239605
51438,9178980151
51438,978-8870680706
51438,8870680703
51438,2070333701
51438,978-8899497101
51438,0099447703
51438,8899497109
51438,0425095908
51439,978-1555603144
51439,1555603149
51440,0943580242
51441,1555602320
51441,2740801408
51442,1869893034
51442,9781869893033
51443,1555602940
51443,978-1555602949
51445,0943580463
51447,9788484214342
51447,8484214346
51447,978-1555603236
51447,1555603238
51447,2740802218
51447,4018522107417
51447,3890647413
51448,1588466515
51448,3935282834
51448,8484216225
51448,8873700144
51448,1200003022
51449,1588466671
51450,1588466655
51453,1588466728
51454,0943775043
51456,978-1588465849
51456,1588465845
51457,0943580560
51458,1588466868
51459,1555602576
51459,978-1555602574
51460,1588466752
51462,1588466663
51463,1588466825
51463,9781588466822
51466,1931275726
51467,0943580684
51468,978-1-905471-90-4
51468,9781906103873
51468,978-1905471904
51470,1560764600
51470,8446802821
51470,978-1560764601
51472,1555604102
51472,3890647499
51477,1565047095
51483,978929474967
51486,1931374368
51487,978-1931374422
51490,978-3-939794-66-0
51490,393979466X
51491,1565044835
51492,1565047346
51510,0933635311
51510,2906897752
51518,1931275572
51520,1932564012
51521,3890647243
51521,1555602118
51523,1555603017
51524,3890647227
51524,1555602673
51525,1932442073
51526,1555603424
51526,3890647553
51527,978-19366822386
51527,1913275653
51528,978-1555603069
51528,1555603068
51531,1583660046
51532,1913275653
51532,978-1936822393
51535,1913275394
51535,1931275394
51537,1931275254
51538,1931275645
51540,078691598
51541,1565047087
51543,156504715X
51544,1879487128
51545,3921612414
51545,1565047133
51546,1565047052
51546,3931612325
51547,1565047036
51547,3931612236
51547,978-3931612238
51548,0425069546
51549,1555601936
51550,1555602304
51551,978-1555603045
51551,1555603041
51552,1565047214
51553,1565047125
51553,84-8421-142-8
51554,1555602983
51554,8387376906
51554,978-1555602987
51554,3890647316
51555,978-1555601355
51555,1555601359
51556,1555601650
51560,1565047206
51563,2-7408-0166-1
51563,1555602711
51563,3890647103
51564,978-1555601973
51564,1555601979
51565,1931275254
51566,n/a
51568,0912515058
51574,9782915847444
51574,9780979204777
51574,3939794775
51574,978-0979204777
51574,0979204771
51574,978-3939794776
51575,9782915847581
51575,9781934857052
51575,978-3939794769
51576,9781934857083
51576,3939794783
51576,978-1934857083
51576,978-3939794783
51576,978-2915847574
51577,978-1934857090
51577,978-3939794875
51577,3939794872
51577,9781934857090
51578,844680185X
51578,1560762357
51581,1560766433
51582,1931275335
51586,0920711065
51594,978-1555601928
51594,1555601928
51595,1555601944
51597,1555602274
51597,978-1555602277
51598,1555603858
51599,2740802269
51599,3890646506
51599,978-3890646503
51599,3890647480
51599,978-3890647487
51602,0920711049
51604,978-8870681246
51604,2070520315
51604,3-426-30016-8
51604,207052034X
51605,1594591032
51608,88-86149-04-2
51614,1556340230
51614,8886149360
51620,9027478295
51620,2070520323
51621,1932442251
51622,8886149220
51623,3-426-32003-7
51649,0916211185
51649,978-0916211189
51650,84-95830-11-6
51650,158978006X
51653,0912771208
51656,1583660593
51657,094022442X
51661,0-943891-03-5
51662,0935696377
51663,3890646522
51663,978-3890646527
51665,3890647529
51665,2740802285
51665,3-89064-651-4
51668,1-56504-719-2
51668,84-8421-333-1
51668,1565047192
51670,1582369674
51670,978-1582369679
51670,3930635933
51671,1565047230
51672,1903980313
51672,1-903980-31-3
51673,1565047141
51674,1565047249
51675,1932442146
51676,1932442421
51677,0786943623
51677,978-0786943623
51680,1594590249
51681,1889182737
51682,1889182478
51683,3933171539
51683,978-0786927838
51683,978-3933171535
51683,0786927836
51684,1889182893
51685,1556342128
51687,155634452X
51689,1556341288
51690,1556341768
51692,1556342098
51693,1556341814
51694,1556341717
51695,1556341423
51697,1556342101
51698,1558782710
51699,1594590125
51703,978-1932442861
51703,1932442863
51704,1594590044
51705,188918232x
51707,978-1932442939
51707,1932442936
51712,1588462358
51713,0962874825
51714,3890647642
51714,1932564004
51714,9781932564006
51717,978-1558780255
51717,1558780254
51718,3890647340
51720,1565042069
51720,8387376256
51722,1558782729
51725,1932442170
51725,1932442-170
51730,1932442332
51731,1932442448
51732,1932442316
51733,1565047222
51734,8822115392
51736,3890646549
51736,978-3890646541
51736,3890647596
51737,978-3890646534
51737,3890646530
51737,9783890647586
51738,978-3941976078
51738,9781934857441
51739,84-8421-683-7
51739,1565047850
51739,1565017850
51741,1565047273
51742,156504729X
51743,8484213307
51743,1565044827
51744,1565047281
51745,1565047265
51746,1565047257
51747,0-912771-37-2
51751,83-918941-3-4
51752,1569740011
51753,1932488006
51757,1594590079
51758,1-898190-17-8
51758,978-1-56882-442-0
51758,1898190038
51761,3890646646
51761,3890647545
51761,3-89064-664-6
51763,1558060499
51764,1558061177
51765,1558062157
51770,1569740100
51771,83-91894169
51772,1556343949
51774,83-91894177
51775,83-914727-1-X
51778,1932564438
51778,978-1932564433
51778,3890647626
51788,1558060413
51789,0970104863
51797,1932564136
51797,9783890647654
51797,3890647650
51797,978-1932564136
51799,0977073866
51799,1300000920
51803,096287485X
51810,1560768533
51813,8804307692
51814,1556341148
51823,1560768959
51834,978-1560765981
51834,1560765984
51835,2847850600
51835,0786926562
51838,0922683069
51841,978-1601250599
51841,1601250592
51843,978-1601250353
51843,1601250355
51844,978-1601250377
51844,1601250377
51845,1-889182-34-6
51846,1-889182-24-9
51847,1-889182-23-0
51852,1601250384
51852,978-1601250384
51854,1556341571
51855,0943580110
51855,978-0943580111
51856,1601250391
51856,978-1601250391
51857,1556343663
51857,9781556343667
51858,1601250407
51858,978-1601250407
51859,1601250414
51859,978-1601250414
51860,1556346255
51862,1556345631
51863,1889182745
51864,1891153218
51866,1594590087
51867,1556341121
51869,0880385030
51871,0915795949
51881,1565047176
51888,1930658036
51888,1558780394
51891,978-1558780439
51891,1558780432
51892,3865062148
51892,978-3-86506-214-7
51893,9780979204753
51893,0979204755
51893,978-3939794790
51894,9788493560836
51894,8493121843
51894,9788493121846
51897,0786941568
51897,9780786941568
51899,9780786947096
51899,0786947096
51907,0970796137
51907,8873700020
51912,188954664X
51915,3-89064-666-2
51915,3890647618
51917,1932564659
51917,3890647774
51917,978-3890647777
51922,1932564225
51924,3-89064-655-7
51924,3890646557
51926,8493121800
51927,978-1934857120
51927,978-3941976085
51927,3941976087
51927,9781934857120
51928,3939794805
51928,978-2915847567
51928,978-1-934857-00-7
51928,978-3939794806
51929,1889546631
51930,0961077077
51931,0962516643
51932,1932564683
51934,1934857068
51934,978-1934857069
51940,1556342292
51941,8493164925
51941,1887801707
51945,1588467066
51947,1932564446
51947,3890647677
51948,978-1930855595
51948,1930855591
51950,0874314674
51951,0915795779
51954,1558062165
51954,978-1558062160
51955,1887953108
51956,1887953213
51962,1932442022
51963,0967426049
51968,1558061770
51969,1887953078
51970,1889546712
51972,0945571518
51977,0940918099
51980,094091821X
51981,0972883703
51982,0940918498
51984,0940918129
51985,1583660283
51986,0940918129
51988,1932564152
51989,0940918110
51992,0940918115
51993,1887953124
52005,0972041621
52006,0972041613
52007,0972041648
52014,1932442375
52015,2370009273810
52015,(delete)
52015,978-0935696882
52015,0935696881
52016,0967506603
52017,0880380152
52017,2370009288579
52017,(delete)
52019,1-888953-07-1
52024,1556341563
52028,1555602657
52029,0880381086
52030,1558780858
52032,9605210681
52033,1887953507
52035,1594720339
52036,1894525531
52037,960-521-067-3
52038,978-1601251558
52041,0943580382
52042,0943580471
52043,0916211444
52044,0916211479
52045,9781905471966
52045,1-905471-96-3
52055,1558061916
52055,8484210766
52055,9788484210764
52055,8386572450
52055,155806-190-8
52055,8484210769
52055,9630439476
52055,978-1558061910
52055,9525014002
52061,155634192X
52062,1889182354
52063,978-1560768739
52063,1560768738
52064,1556342187
52066,1556341490
52068,978-0786901227
52068,0786901225
52069,1556341547
52071,1556341695
52072,1592630073
52072,978-1592630073
52073,1556342675
52077,1556347219
52091,0912771526
52093,0912771577
52101,0394521986
52106,3890642659
52117,3890642608
52118,1560769246
52123,1556345860
52125,1-55634-482-1
52132,0-9682431-2-6
52133,3890647159
52133,1555602169
52133,8886149352
52136,8446802201
52136,9781555601850
52136,3890647014
52136,1555601855
52136,8886149253
52137,1894578627
52138,0943891353
52138,09438891353
52140,0-943891-14-0
52141,0-943891-15-9
52142,0-9438891-37-X
52143,0-943891-04-3
52148,1560765607
52148,9781560765608
52150,0880388455
52152,0-916211-19-3
52153,1560766166
52153,8446803100
52154,0786947089
52154,9780786947089
52155,4902918099
52156,1560765674
52158,4902918129
52159,0912771267
52160,978-4-902918-18-2
52161,1560765801
52162,155634709X
52164,1583660052
52166,1589780167
52167,1556343590
52168,1589780175
52170,1887801847
52170,8495830132
52172,"978-155634 8884"
52172,1556341156
52172,3-93063-541-0
52172,978-3-93063-541-2
52173,1556342349
52176,1556342381
52177,0972778233
52179,0972624112
52180,0972873813
52181,1556346832
52181,1556344082
52183,094389106X
52183,951963041?
52184,9781556347887
52185,0943891078
52186,9781556347894
52187,0-7869-0097-0
52187,0786900970
52188,9781556347900
52190,0943891086
52192,0943891124
52194,978-1583661031
52196,0912771763
52197,155634337X
52198,0933635362
52200,0963655108
52201,1556341652
52203,0-7869-1629-X
52204,1556344279
52205,0933635338
52222,0-7869-1328-2
52224,0786912162
52225,0786912898
52226,1558781277
52227,0786902841
52228,0786902868
52229,0915795647
52230,0786902558
52232,0786902884
52234,0915795639
52235,84-8421-897-X
52235,8873700195
52235,1588466639
52236,0786934239
52236,978-0786934232
52238,8873700160
52241,1583660623
52242,158366050X
52246,0916211-10-X
52247,0786913924
52252,0786906995
52253,1904577059
52257,2370009026508
52257,1560764228
52259,0964855720
52261,2370007909698
52261,1560765704
52261,1873799373
52261,978-1560765707
52261,8446801140
52262,1560768851
52262,2370007911530
52262,8446803984
52263,3890642683
52266,0970910959
52269,1932442324
52270,1-59472-035-5
52270,978-1-59472-047-5
52271,978-0786917600
52271,0786917601
52272,0964167425
52273,0-9641674-1-7
52274,3890642675
52275,978-8496802056
52275,978-1594720420
52277,0786936568
52277,9780786936564
52279,1907204822
52279,978-1907204821
52279,0971623481
52279,9780971623484
52282,0786936959
52282,978-0786936953
52285,0-87431-428-3
52288,1200003057
52290,978-0786918317
52290,0786918314
52298,2844760880
52299,1556342462
52302,2-84476-097-x
52305,9178982855
52305,9178982847
52306,2-84476-095-3
52308,1556342853
52309,2844760872
52310,1558061096
52316,1556345941
52317,1556343256
52319,2740801084
52319,9178982553
52319,91-7898-269-3
52321,2998017819
52323,1-58994-059-8
52323,978-1-877451-42-3
