objectid,upc
309913,817054012510
209357,655132005340
209357,091244279826
209357,793631902163
212139,792273251547
400127,865589000076
367893,850033771923
347148,841333116002
329723,817054012374
378028,015568001635
336295,703674852646
286574,644216651290
354778,850024976177
811,792384514661
811,045635257337
811,698887795975
811,713002519202
382828,634482875773
385546,634482875452
328826,634482875339
233848,634482735053
354570,850029278030
329591,073854095829
360212,852131006334
343274,841333106379
17053,854382007641
191004,700304156907
270314,841333120290
173090,841333120320
358050,841333120283
337627,725765192301
369548,850029278795
277025,627987091601
387201,850029278801
386270,634482875742
204516,752830716490
401236,771171179306
142057,841333116675
230914,841333116675
400889,778988449899
387197,810074274616
401503,860003004517
233917,889696003119
401741,850049820004
9004,729086229616
9004,053941469412
9004,757739779997
9004,828191389717
9004,647369765029
9004,611702115246
9004,804201660274
9004,828191405332
9004,611702122176
9004,653334666833
9004,064722861660
323423,705333732832
246805,792273251837
294481,705333732832
368966,850045365226
382927,841333121938
382927,841333123529
386959,841333121372
386959,841333122904
375517,850038580148
374039,850038580131
402219,889698740180
84159,681706040738
402339,194735198832
402338,194735242450
97915,847563000227
103687,787799949696
103687,689960286664
238935,197644716333
264858,195893006519
402231,889698718158
402238,889698699006
402237,889698699143
402220,889698700726
402240,889698740142
212839,752830251991
263376,752830252097
292490,793888277113
322621,847944062721
283242,752830252493
171503,073854095539
164,823464002379
226312,823464002447
197971,798304339246
262721,823464002546
19114,823464002041
163257,728028343151
365084,850008736360
188051,823464002294
185,850008736223
350707,850008736230
402472,196852727513
167791,653801144840
388683,700304157423
377420,618149323326
377716,618149323395
54735,029877041213
374039,850038580124
250718,856732007011
250718,793513066099
250718,856732007356
225828,019962213212
225828,079346001453
225828,856732007332
403364,778988672860
403367,778988672983
403117,810816034126
403129,093514231039
403130,093514231022
403278,080486074726
402744,197644050796
403392,078628200065
403399,195166246741
368061,691835050805
373106,807658001287
12,850037822102
400314,850032180559
367220,850029278863
296108,810017900428
356952,856934004375
364655,727295228468
386502,793588575472
390092,824968200360
365258,850039564383
374250,753692101370
391217,810558019672
351611,753692068932
365448,602573705919
355817,889696014719
356524,889696014702
355481,889696014689
355979,889696014696
394138,841333122676
394138,841333123871
358741,810017900350
352574,729220010285
394106,810082831399
397897,810558019689
367041,810011726161
378356,700304158499
358386,604565354181
367385,894769000278
345155,847944062639
377470,618149323340
391933,669165020300
351998,817054012602
293207,892884000722
403107,778988433744
355200,889696014672
269618,613310202332
356873,727295227645
63975,787790402145
370621,860001916560
321641,787790596189
360359,850039564147
325022,745178257671
385833,655132006552
247136,817054012473
377449,618149323333
369657,810024460199
307684,850024976030
312235,680168938645
372781,889696015891
187874,724752982604
391797,810011726253
307176,817054012060
368403,810011725775
394895,850018877541
307687,850024976047
256985,889696009623
392094,810011726208
322601,787790596080
304286,841333111434
394896,850018877534
361193,672975032913
283177,655132005906
365686,817054012633
331965,841333112639
382126,810017900312
321238,609456648370
326199,841333111021
354817,685757264242
282308,841333109851
287673,752830301788
319035,613310202356
366213,841333117498
296981,609456648233
347147,841333113575
295146,859358006123
319272,680168938652
339129,889696005335
372782,889696015907
241989,824968790243
241989,824968793244
332613,826956600510
333503,658556087695
371562,731559084134
319419,810082830934
333503,604565193605
403167,810816034263
404291,850050108030
344254,787790594697
344254,715235064115
178839,636266956906
399018,810082831207
186721,810082831207
384175,889698640268
254188,700304049803
383790,832665000466
247360,810011725430
361025,725765192356
334379,810017900473
285039,859358006161
393404,807658001362
393404,807658001355
216497,850029278771
405016,700304157393
31730,655132006453
267271,792273252223
405584,032368112095
381356,787416368671
379005,810558019610
344937,817054012497
338434,704725644869
380924,826956201007
405711,811802027177
187366,029877031030
406300,196852124862
376549,656103034246
406382,781005369865
365032,080742095250
387248,850029278870
375931,632930261819
302917,787790626299
344554,725765192349
381334,810011726055
253638,728028466034
398039,841333121402
398039,841333123116
334649,664918402310
391675,841333121396
208122,721867512764
391675,841333122997
362432,810038457369
308966,889696012203
308321,889696012197
322877,729220070944
340036,841333113421
377056,841333120269
274790,728028466034
399088,194735220809
373106,807658001270
390092,824968203361
381297,857476008708
365137,850008736391
334485,672975032906
356731,889696014771
372105,196852506743
396090,810082831030
407287,195464126714
407534,810816034485
407457,195893400348
233917,741912345239
334986,860009077539
321608,753692068918
396787,841333121501
281332,787790605997
398052,850045365240
306634,750958295002
368627,806812035120
339519,634482875438
408882,840391170520
181935,798304339062
181933,798304339079
392,823464002362
169328,794819742489
169328,823464002188
135877,823464002027
135877,797162030012
135877,787799233245
30539,850008736209
120447,787799010181
120447,781624710215
120447,785924543979
120447,791836981860
120447,793631170593
120447,823464002065
120447,794628963549
120447,885339634290
120447,782361214554
254500,823464002461
314671,823464002218
363771,850008736353
338010,850008736070
395786,850008736476
152237,823464002539
396426,850008736407
158330,798304258936
158329,798304258950
158331,798304258929
195338,798304339178
209651,798304339239
181683,798304339116
379369,850008736094
181682,798304339123
197405,823464002454
27042,791068532762
27042,823464002034
286428,194735076253
181,630509426034
306170,894342000206
363699,894342000503
351885,894342000312
306169,894342000152
375923,894342000510
279931,608766103890
279932,608766103951
349329,196852656325
131682,616909967179
131682,616909967186
268252,672975101718
251405,616909967230
237114,602573815410
241535,641171671721
248253,641171671752
248254,641171671714
102263,641171671745
102265,641171671691
368846,608766103920
264215,608766103883
334712,608766103944
275349,856577007146
223767,602573750094
224793,628176761015
330622,628176761022
330625,628176761039
337238,628176761060
300248,724752982802
248154,724752982710
340324,724752982727
234062,856577007009
217776,672975101794
313159,724752982833
385529,810011726741
282027,608766103906
352890,628176761077
192345,087169139482
192638,616909967124
283119,721450083725
283118,721450083732
358145,889696014597
239682,856577007115
249748,789993426065
232210,608766103913
223779,616909967148
257096,616909967247
279819,616909967254
220341,724752982871
224594,841822102271
299178,672975286217
349991,753692052122
332594,672975286248
332595,672975286224
332597,672975286231
354412,753692052153
244983,602573750025
244884,602573750018
363841,860009557550
247029,602573815403
279720,604565354129
223481,608766103876
257197,602573723234
268250,602573723241
236365,602573650578
235360,602573650554
235344,602573650585
257198,602573723227
362360,880485428694
236515,195893065998
288337,616909967339
288338,616909967407
277615,724752982635
249166,616909967322
249166,741012846841
363022,634158478031
366683,713937996963
271601,745178674805
361788,745687483066
302267,759751001186
410021,810816034539
293978,093514268929
410282,014468100035
386018,705333733006
294482,705333732108
323427,705333732863
323426,705333732856
323428,705333732801
338194,705333732818
294481,705333732825
323310,705333732849
257987,827714016949
257987,705333732016
393198,705333733013
393196,705333733020
174430,706949635487
307683,850024976139
154560,044977396315
3522,044985792840
154560,044967295949
41302,044943397537
323784,093149047722
400623,764278347297
373168,704725643688
397598,810058800282
410360,197644785094
330208,733430770518
255363,868182000351
199223,650414296348
300523,664918991050
346979,868182000382
174990,655457089926
278173,682131892268
189869,664918991043
363318,868182000399
207202,691054986923
300527,617737239896
154902,728028343106
231235,798304339352
327839,635638767935
327839,733430770532
254088,650414921882
377568,198168627709
413499,197644979288
413401,195166203058
413271,194735174652
140314,863085000101
221177,863085000125
142494,863085000149
221176,863085000132
221175,863085000118
257006,798304339413
261403,196852339051
161681,752830252295
218025,733430770525
193660,691054986893
209778,617737239773
242740,617737239780
230359,617737239872
302510,733430770495
295703,680140591271
306650,863892000318
342077,746935947286
344409,746935947279
344410,746935947262
262114,860001208405
299240,860001208443
283613,680140591257
246911,758218811962
142334,617737239889
173770,748252089496
181031,691054986916
282494,680140591288
295293,617737240144
321016,617737240151
211693,863892000325
351486,617737239957
212297,691054986909
202424,073676592681
277323,653341993298
386961,197644107919
413274,039897398952
30260,023332332175
414310,859575007392
414224,810816033068
22894,837654320532
341166,817054012664
352138,889696015457
382843,655132006460
379629,850029278955
267021,630509709120
127518,711719256366
415527,628942829901
398893,841333124427
398893,841333123628
396545,850029278931
398891,841333123628
398891,841333120269
311686,019275073534
415696,794764010466
367260,634482875711
416004,778988308837
387866,841333122188
387866,841333124199
62871,080742094765
416515,628719265000
18755,195166267951
417152,093514241045
383579,894769000308
387917,810095332050
391191,810095332036
334827,617737240106
390577,850053950001
196340,894342000480
359601,628942535321
402337,198168160299
373190,894342000534
346773,860009474444
375222,860009474451
375240,860009474468
255664,860006642617
336844,810095331916
269477,810095330216
378890,860006642648
401085,628176761114
